TransactionID,ProductID,ProductName,WarehouseID,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
2312,3051,Insulated Ski Jacket - Men's,WH_200,Sale,2026-02-03,-1,201.38,201.38,SO-83367,Customer Sale,32,31,System,Transaction processed for WH_200 location,system,2026-02-03
2313,3052,Thermal Base Layer Set - Women's,WH_500,Sale,2026-02-25,-41,103.37,4238.17,SO-89861,Customer Sale,98,57,System,Transaction processed for WH_500 location,system,2026-02-25
2314,2041,Serving Platter,WH_200,Adjustment,2026-04-01,-8,44.8,358.4,ADJ-2314,Cycle Count,1091,1083,System,Transaction processed for WH_200 location,system,2026-04-01
2315,1551,BaseCamp Folding Table,WH_500,Sale,2025-10-23,-3,56.14,168.42,SO-78982,Customer Sale,373,370,System,Transaction processed for WH_500 location,system,2025-10-23
2316,1512,SkyView 2-Person Tent,WH_200,Adjustment,2025-10-29,-11,218.0,2398.0,ADJ-2316,Cycle Count,576,565,System,Transaction processed for WH_200 location,system,2025-10-29
2317,2031,Coffee Mug,WH_200,Adjustment,2025-10-23,-18,22.64,407.52,ADJ-2317,Physical Count,3169,3151,System,Transaction processed for WH_200 location,system,2025-10-23
2318,2112,4-Slice Toaster,WH_200,Sale,2025-11-15,-34,66.97,2276.98,SO-16325,Customer Sale,1171,1137,System,Transaction processed for WH_200 location,system,2025-11-15
2319,3104,Ski Tuning Bench - Portable,WH_500,Receipt,2026-04-14,106,133.44,14144.51,PO-6342,Purchase Order Receipt,61,167,System,Transaction processed for WH_500 location,system,2026-04-14
2320,1561,EcoFire Camping Stove,WH_200,Sale,2025-08-13,-24,19.18,460.32,SO-53780,Customer Sale,24,0,System,Transaction processed for WH_200 location,system,2025-08-13
2321,3071,Ski Boot Bag - Premium,WH_200,Receipt,2025-08-20,158,42.68,6743.97,PO-8757,Purchase Order Receipt,66,224,System,Transaction processed for WH_200 location,system,2025-08-20
2322,1543,TrekStar Hiking Sandals,WH_200,Sale,2026-01-17,-41,63.22,2592.02,SO-41577,Customer Sale,96,55,System,Transaction processed for WH_200 location,system,2026-01-17
2323,1522,SummitClimber Backpack,WH_500,Receipt,2025-10-16,145,150.27,21788.92,PO-6669,Purchase Order Receipt,624,769,System,Transaction processed for WH_500 location,system,2025-10-16
2324,3082,Edge Tuning Tool Set,WH_100,Receipt,2025-10-30,71,82.12,5830.32,PO-7357,Purchase Order Receipt,114,185,System,Transaction processed for WH_100 location,system,2025-10-30
2325,3102,Winter Hiking Boots - Waterproof,WH_100,Transfer,2025-07-15,-25,180.28,4507.0,TRF-4077,Warehouse Transfer,64,39,System,Transaction processed for WH_100 location,system,2025-07-15
2326,1511,Alpine Explorer Tent,WH_200,Sale,2025-09-22,-6,320.4,1922.4,SO-29529,Customer Sale,1514,1508,System,Transaction processed for WH_200 location,system,2025-09-22
2327,1572,MountainDream Sleeping Bag,WH_200,Sale,2026-01-31,-33,201.31,6643.23,SO-37295,Customer Sale,225,192,System,Transaction processed for WH_200 location,system,2026-01-31
2328,3104,Ski Tuning Bench - Portable,WH_500,Transfer,2026-02-24,-31,127.6,3955.6,TRF-2113,Warehouse Transfer,149,118,System,Transaction processed for WH_500 location,system,2026-02-24
2329,2091,Spatula,WH_100,Receipt,2025-10-15,127,8.66,1099.74,PO-3783,Purchase Order Receipt,1272,1399,System,Transaction processed for WH_100 location,system,2025-10-15
2330,2051,Ice Cream Bowl,WH_100,Damage,2025-08-16,-8,16.63,133.04,DMG-2330,Shipping Damage,870,862,System,Transaction processed for WH_100 location,system,2025-08-16
2331,1531,Summit Breeze Jacket,WH_100,Adjustment,2025-12-08,10,90.41,904.1,ADJ-2331,Physical Count,320,330,System,Transaction processed for WH_100 location,system,2025-12-08
2332,3072,Hand Warmers - 10 Pack,WH_100,Adjustment,2025-10-30,19,9.82,186.58,ADJ-2332,Physical Count,18,37,System,Transaction processed for WH_100 location,system,2025-10-30
2333,1543,TrekStar Hiking Sandals,WH_200,Receipt,2025-08-18,171,64.0,10944.11,PO-6138,Purchase Order Receipt,54,225,System,Transaction processed for WH_200 location,system,2025-08-18
2334,1553,Adventure Dining Table,WH_100,Receipt,2025-10-22,13,112.18,1458.29,PO-8150,Purchase Order Receipt,200,213,System,Transaction processed for WH_100 location,system,2025-10-22
2335,2022,Fork Set,WH_200,Receipt,2025-09-17,139,34.05,4733.36,PO-9402,Purchase Order Receipt,43,182,System,Transaction processed for WH_200 location,system,2025-09-17
2336,1543,TrekStar Hiking Sandals,WH_200,Adjustment,2026-04-08,19,63.22,1201.18,ADJ-2336,Physical Count,44,63,System,Transaction processed for WH_200 location,system,2026-04-08
2337,2121,Bamboo Cutting Board Set,WH_100,Receipt,2025-11-03,101,32.32,3264.25,PO-9421,Purchase Order Receipt,890,991,System,Transaction processed for WH_100 location,system,2025-11-03
2338,1572,MountainDream Sleeping Bag,WH_500,Transfer,2025-09-04,-27,201.31,5435.37,TRF-4195,Warehouse Transfer,562,535,System,Transaction processed for WH_500 location,system,2025-09-04
2339,2012,Espresso Machine,WH_100,Receipt,2026-02-10,187,308.77,57739.94,PO-6827,Purchase Order Receipt,841,1028,System,Transaction processed for WH_100 location,system,2026-02-10
2340,3013,Beginner's Choice Alpine Skis - 160cm,WH_200,Sale,2026-03-31,-4,309.01,1236.04,SO-18841,Customer Sale,87,83,System,Transaction processed for WH_200 location,system,2026-03-31
2341,3032,Comfort Fit Recreational Boots,WH_100,Sale,2025-08-11,-37,264.98,9804.26,SO-74905,Customer Sale,77,40,System,Transaction processed for WH_100 location,system,2025-08-11
2342,3071,Ski Boot Bag - Premium,WH_200,Damage,2026-04-30,-4,41.93,167.72,DMG-2342,Quality Issue,66,62,System,Transaction processed for WH_200 location,system,2026-04-30
2343,2081,Food Storage Set,WH_100,Sale,2026-03-19,-9,24.96,224.64,SO-91464,Customer Sale,1929,1920,System,Transaction processed for WH_100 location,system,2026-03-19
2344,1542,TrailWalker Hiking Shoes,WH_200,Sale,2026-03-20,-48,92.42,4436.16,SO-66967,Customer Sale,149,101,System,Transaction processed for WH_200 location,system,2026-03-20
2345,2111,High-Speed Blender,WH_100,Receipt,2025-11-25,70,146.89,10282.59,PO-6660,Purchase Order Receipt,852,922,System,Transaction processed for WH_100 location,system,2025-11-25
2346,3092,All-Mountain Snowboard - 158cm,WH_100,Sale,2025-11-10,-8,567.52,4540.16,SO-83692,Customer Sale,17,9,System,Transaction processed for WH_100 location,system,2025-11-10
2347,3011,Alpine Pro Racing Skis - 170cm,WH_200,Return,2025-07-08,3,723.86,2171.57,RET-46847,Customer Return,91,94,System,Transaction processed for WH_200 location,system,2025-07-08
2348,1561,EcoFire Camping Stove,WH_200,Receipt,2026-01-13,182,19.83,3608.2,PO-3534,Purchase Order Receipt,154,336,System,Transaction processed for WH_200 location,system,2026-01-13
2349,3062,Anti-Fog Ski Goggles,WH_500,Return,2025-08-02,4,76.69,306.75,RET-68985,Customer Return,44,48,System,Transaction processed for WH_500 location,system,2025-08-02
2350,3022,Backcountry Explorer XC Skis - 190cm,WH_200,Sale,2025-09-07,-1,404.3,404.3,SO-70990,Customer Sale,73,72,System,Transaction processed for WH_200 location,system,2025-09-07
2351,2021,Chef Knife,WH_200,Adjustment,2026-03-18,-8,63.7,509.6,ADJ-2351,Physical Count,3080,3072,System,Transaction processed for WH_200 location,system,2026-03-18
2352,2111,High-Speed Blender,WH_200,Receipt,2025-11-09,106,139.79,14817.73,PO-4338,Purchase Order Receipt,94,200,System,Transaction processed for WH_200 location,system,2025-11-09
2353,3052,Thermal Base Layer Set - Women's,WH_500,Sale,2026-04-02,-10,103.37,1033.7,SO-13330,Customer Sale,137,127,System,Transaction processed for WH_500 location,system,2026-04-02
2354,1512,SkyView 2-Person Tent,WH_200,Sale,2026-04-01,-20,218.0,4360.0,SO-98824,Customer Sale,645,625,System,Transaction processed for WH_200 location,system,2026-04-01
2355,2071,Baking Pan,WH_100,Receipt,2025-11-22,57,20.0,1139.92,PO-2677,Purchase Order Receipt,722,779,System,Transaction processed for WH_100 location,system,2025-11-22
2356,3082,Edge Tuning Tool Set,WH_100,Sale,2026-01-20,-17,78.73,1338.41,SO-63736,Customer Sale,17,0,System,Transaction processed for WH_100 location,system,2026-01-20
2357,2061,Mixing Bowl,WH_100,Receipt,2025-11-07,151,28.71,4335.24,PO-1204,Purchase Order Receipt,2028,2179,System,Transaction processed for WH_100 location,system,2025-11-07
2358,1541,TrekReady Hiking Boots,WH_100,Sale,2025-11-04,-31,100.74,3122.94,SO-68757,Customer Sale,472,441,System,Transaction processed for WH_100 location,system,2025-11-04
2359,1531,Summit Breeze Jacket,WH_100,Adjustment,2025-12-01,15,90.41,1356.15,ADJ-2359,Cycle Count,267,282,System,Transaction processed for WH_100 location,system,2025-12-01
2360,1562,PowerBurner Camping Stove,WH_500,Sale,2025-11-25,-10,138.38,1383.8,SO-18819,Customer Sale,80,70,System,Transaction processed for WH_500 location,system,2025-11-25
2361,1552,TrekMaster Camping Chair,WH_100,Sale,2026-02-19,-43,51.85,2229.55,SO-29551,Customer Sale,256,213,System,Transaction processed for WH_100 location,system,2026-02-19
2362,2091,Spatula,WH_200,Sale,2025-11-05,-48,9.02,432.96,SO-70525,Customer Sale,523,475,System,Transaction processed for WH_200 location,system,2025-11-05
2363,1581,LED Headlamp - Rechargeable,WH_100,Adjustment,2025-07-19,5,27.36,136.8,ADJ-2363,Physical Count,170,175,System,Transaction processed for WH_100 location,system,2025-07-19
2364,2091,Spatula,WH_200,Sale,2025-07-18,-42,9.02,378.84,SO-40177,Customer Sale,577,535,System,Transaction processed for WH_200 location,system,2025-07-18
2365,2022,Fork Set,WH_200,Sale,2026-02-26,-21,33.74,708.54,SO-62872,Customer Sale,82,61,System,Transaction processed for WH_200 location,system,2026-02-26
2366,3081,All-Temp Ski Wax Kit,WH_200,Receipt,2025-11-17,179,57.4,10273.92,PO-6559,Purchase Order Receipt,0,179,System,Transaction processed for WH_200 location,system,2025-11-17
2367,2012,Espresso Machine,WH_100,Receipt,2025-10-02,119,298.51,35522.84,PO-9684,Purchase Order Receipt,722,841,System,Transaction processed for WH_100 location,system,2025-10-02
2368,3061,Professional Ski Helmet,WH_200,Sale,2025-09-29,-6,138.78,832.68,SO-92918,Customer Sale,86,80,System,Transaction processed for WH_200 location,system,2025-09-29
2369,2121,Bamboo Cutting Board Set,WH_100,Return,2025-10-13,3,27.15,81.46,RET-42060,Customer Return,757,760,System,Transaction processed for WH_100 location,system,2025-10-13
2370,3022,Backcountry Explorer XC Skis - 190cm,WH_100,Adjustment,2026-01-24,-6,404.3,2425.8,ADJ-2370,Physical Count,24,18,System,Transaction processed for WH_100 location,system,2026-01-24
2371,3092,All-Mountain Snowboard - 158cm,WH_100,Receipt,2026-03-05,196,563.79,110503.05,PO-3940,Purchase Order Receipt,71,267,System,Transaction processed for WH_100 location,system,2026-03-05
2372,2022,Fork Set,WH_200,Damage,2026-01-05,-4,33.74,134.96,DMG-2372,Warehouse Damage,119,115,System,Transaction processed for WH_200 location,system,2026-01-05
2373,3101,Winter Boots - Insulated,WH_200,Transfer,2026-03-11,-36,119.75,4311.0,TRF-7682,Warehouse Transfer,43,7,System,Transaction processed for WH_200 location,system,2026-03-11
2374,2111,High-Speed Blender,WH_100,Return,2026-04-23,3,113.87,341.62,RET-96361,Customer Return,788,791,System,Transaction processed for WH_100 location,system,2026-04-23
2375,3012,Mountain Master All-Terrain Skis - 165cm,WH_100,Sale,2026-02-07,-40,674.65,26986.0,SO-43440,Customer Sale,58,18,System,Transaction processed for WH_100 location,system,2026-02-07
2376,2121,Bamboo Cutting Board Set,WH_100,Transfer,2025-11-03,-33,33.94,1120.02,TRF-1063,Warehouse Transfer,808,775,System,Transaction processed for WH_100 location,system,2025-11-03
2377,3101,Winter Boots - Insulated,WH_200,Return,2025-07-12,3,95.8,287.4,RET-96483,Customer Return,25,28,System,Transaction processed for WH_200 location,system,2025-07-12
2378,2112,4-Slice Toaster,WH_200,Sale,2025-12-22,-6,66.97,401.82,SO-33207,Customer Sale,1135,1129,System,Transaction processed for WH_200 location,system,2025-12-22
2379,1581,LED Headlamp - Rechargeable,WH_100,Sale,2026-02-02,-5,27.36,136.8,SO-11781,Customer Sale,53,48,System,Transaction processed for WH_100 location,system,2026-02-02
2380,3051,Insulated Ski Jacket - Men's,WH_200,Sale,2025-12-16,-24,201.38,4833.12,SO-34266,Customer Sale,29,5,System,Transaction processed for WH_200 location,system,2025-12-16
2381,2022,Fork Set,WH_200,Adjustment,2026-01-09,-9,33.74,303.66,ADJ-2381,System Correction,53,44,System,Transaction processed for WH_200 location,system,2026-01-09
2382,1571,CozyNights Sleeping Bag,WH_100,Sale,2025-12-25,-12,18.72,224.64,SO-14843,Customer Sale,82,70,System,Transaction processed for WH_100 location,system,2025-12-25
2383,3011,Alpine Pro Racing Skis - 170cm,WH_100,Adjustment,2025-07-22,2,904.82,1809.64,ADJ-2383,Cycle Count,41,43,System,Transaction processed for WH_100 location,system,2025-07-22
2384,1561,EcoFire Camping Stove,WH_200,Damage,2026-02-08,-3,19.18,57.54,DMG-2384,Shipping Damage,192,189,System,Transaction processed for WH_200 location,system,2026-02-08
2385,3101,Winter Boots - Insulated,WH_200,Sale,2026-04-27,-13,119.75,1556.75,SO-99947,Customer Sale,43,30,System,Transaction processed for WH_200 location,system,2026-04-27
2386,2031,Coffee Mug,WH_200,Sale,2026-04-27,-46,22.64,1041.44,SO-36011,Customer Sale,1091,1045,System,Transaction processed for WH_200 location,system,2026-04-27
2387,2091,Spatula,WH_200,Sale,2025-12-15,-43,9.02,387.86,SO-49412,Customer Sale,557,514,System,Transaction processed for WH_200 location,system,2025-12-15
2388,1511,Alpine Explorer Tent,WH_200,Sale,2025-07-17,-8,320.4,2563.2,SO-74065,Customer Sale,1425,1417,System,Transaction processed for WH_200 location,system,2025-07-17
2389,2121,Bamboo Cutting Board Set,WH_100,Sale,2026-02-09,-29,33.94,984.26,SO-91494,Customer Sale,798,769,System,Transaction processed for WH_100 location,system,2026-02-09
2390,1581,LED Headlamp - Rechargeable,WH_100,Receipt,2026-03-15,89,26.8,2384.84,PO-6229,Purchase Order Receipt,70,159,System,Transaction processed for WH_100 location,system,2026-03-15
2391,1562,PowerBurner Camping Stove,WH_500,Adjustment,2025-12-24,-7,138.38,968.66,ADJ-2391,System Correction,164,157,System,Transaction processed for WH_500 location,system,2025-12-24
2392,1561,EcoFire Camping Stove,WH_200,Sale,2026-02-04,-18,19.18,345.24,SO-22626,Customer Sale,228,210,System,Transaction processed for WH_200 location,system,2026-02-04
2393,2041,Serving Platter,WH_200,Adjustment,2025-07-03,14,44.8,627.2,ADJ-2393,System Correction,1115,1129,System,Transaction processed for WH_200 location,system,2025-07-03
2394,3042,Aluminum All-Mountain Poles - 115cm,WH_100,Return,2025-12-23,4,59.54,238.14,RET-17757,Customer Return,26,30,System,Transaction processed for WH_100 location,system,2025-12-23
2395,2091,Spatula,WH_200,Sale,2025-11-15,-9,9.02,81.18,SO-54135,Customer Sale,510,501,System,Transaction processed for WH_200 location,system,2025-11-15
2396,2071,Baking Pan,WH_100,Sale,2026-03-04,-36,20.64,743.04,SO-79410,Customer Sale,800,764,System,Transaction processed for WH_100 location,system,2026-03-04
2397,1521,Adventurer Pro Backpack,WH_200,Sale,2026-03-28,-18,121.78,2192.04,SO-63902,Customer Sale,848,830,System,Transaction processed for WH_200 location,system,2026-03-28
2398,1531,Summit Breeze Jacket,WH_200,Transfer,2025-10-09,-5,90.41,452.05,TRF-9907,Warehouse Transfer,163,158,System,Transaction processed for WH_200 location,system,2025-10-09
2399,3011,Alpine Pro Racing Skis - 170cm,WH_200,Receipt,2026-03-02,61,859.69,52440.86,PO-3694,Purchase Order Receipt,22,83,System,Transaction processed for WH_200 location,system,2026-03-02
2400,1563,CompactCook Camping Stove,WH_500,Receipt,2025-08-21,101,66.38,6704.21,PO-4254,Purchase Order Receipt,127,228,System,Transaction processed for WH_500 location,system,2025-08-21
2401,3051,Insulated Ski Jacket - Men's,WH_200,Sale,2025-10-17,-49,201.38,9867.62,SO-66331,Customer Sale,121,72,System,Transaction processed for WH_200 location,system,2025-10-17
2402,3082,Edge Tuning Tool Set,WH_100,Sale,2026-04-12,-49,78.73,3857.77,SO-40409,Customer Sale,90,41,System,Transaction processed for WH_100 location,system,2026-04-12
2403,3032,Comfort Fit Recreational Boots,WH_100,Receipt,2026-01-19,187,271.62,50793.44,PO-4293,Purchase Order Receipt,24,211,System,Transaction processed for WH_100 location,system,2026-01-19
2404,3062,Anti-Fog Ski Goggles,WH_500,Sale,2025-09-05,-8,95.86,766.88,SO-23481,Customer Sale,76,68,System,Transaction processed for WH_500 location,system,2025-09-05
2405,3033,Women's Performance Ski Boots,WH_100,Sale,2026-01-06,-33,379.79,12533.07,SO-69841,Customer Sale,149,116,System,Transaction processed for WH_100 location,system,2026-01-06
2406,1553,Adventure Dining Table,WH_100,Damage,2025-07-07,-6,109.67,658.02,DMG-2406,Shipping Damage,219,213,System,Transaction processed for WH_100 location,system,2025-07-07
2407,1542,TrailWalker Hiking Shoes,WH_200,Sale,2025-09-10,-13,92.42,1201.46,SO-84009,Customer Sale,113,100,System,Transaction processed for WH_200 location,system,2025-09-10
2408,3011,Alpine Pro Racing Skis - 170cm,WH_200,Sale,2025-09-05,-48,904.82,43431.36,SO-32622,Customer Sale,57,9,System,Transaction processed for WH_200 location,system,2025-09-05
2409,3103,Snowboard Bindings - Pro,WH_100,Sale,2025-07-12,-34,221.75,7539.5,SO-19024,Customer Sale,96,62,System,Transaction processed for WH_100 location,system,2025-07-12
2410,2022,Fork Set,WH_200,Sale,2025-07-07,-30,33.74,1012.2,SO-93941,Customer Sale,87,57,System,Transaction processed for WH_200 location,system,2025-07-07
2411,2022,Fork Set,WH_100,Receipt,2025-12-16,113,32.2,3638.78,PO-3272,Purchase Order Receipt,403,516,System,Transaction processed for WH_100 location,system,2025-12-16
2412,1553,Adventure Dining Table,WH_100,Receipt,2026-02-11,15,107.97,1619.52,PO-2306,Purchase Order Receipt,257,272,System,Transaction processed for WH_100 location,system,2026-02-11
2413,3033,Women's Performance Ski Boots,WH_100,Receipt,2025-07-27,176,387.17,68142.52,PO-9715,Purchase Order Receipt,156,332,System,Transaction processed for WH_100 location,system,2025-07-27
2414,3052,Thermal Base Layer Set - Women's,WH_500,Sale,2025-10-31,-11,103.37,1137.07,SO-49964,Customer Sale,11,0,System,Transaction processed for WH_500 location,system,2025-10-31
2415,2081,Food Storage Set,WH_200,Receipt,2026-01-05,152,23.99,3646.7,PO-4502,Purchase Order Receipt,522,674,System,Transaction processed for WH_200 location,system,2026-01-05
2416,3021,Nordic Classic XC Skis - 185cm,WH_200,Sale,2025-07-15,-19,230.76,4384.44,SO-57753,Customer Sale,19,0,System,Transaction processed for WH_200 location,system,2025-07-15
2417,3101,Winter Boots - Insulated,WH_200,Return,2025-09-30,1,95.8,95.8,RET-21574,Customer Return,0,1,System,Transaction processed for WH_200 location,system,2025-09-30
2418,2091,Spatula,WH_200,Receipt,2025-07-11,75,8.69,652.12,PO-7718,Purchase Order Receipt,591,666,System,Transaction processed for WH_200 location,system,2025-07-11
2419,3022,Backcountry Explorer XC Skis - 190cm,WH_100,Sale,2025-12-27,-2,404.3,808.6,SO-71006,Customer Sale,2,0,System,Transaction processed for WH_100 location,system,2025-12-27
2420,2091,Spatula,WH_200,Sale,2025-07-26,-18,9.02,162.36,SO-91861,Customer Sale,457,439,System,Transaction processed for WH_200 location,system,2025-07-26
2421,1533,RainGuard Hiking Jacket,WH_100,Damage,2026-03-28,-7,111.62,781.34,DMG-2421,Quality Issue,715,708,System,Transaction processed for WH_100 location,system,2026-03-28
2422,2031,Coffee Mug,WH_200,Adjustment,2025-08-24,17,22.64,384.88,ADJ-2422,System Correction,3233,3250,System,Transaction processed for WH_200 location,system,2025-08-24
2423,1562,PowerBurner Camping Stove,WH_500,Sale,2026-03-06,-44,138.38,6088.72,SO-29718,Customer Sale,131,87,System,Transaction processed for WH_500 location,system,2026-03-06
2424,3021,Nordic Classic XC Skis - 185cm,WH_200,Sale,2025-07-19,-9,230.76,2076.84,SO-27370,Customer Sale,9,0,System,Transaction processed for WH_200 location,system,2025-07-19
2425,3022,Backcountry Explorer XC Skis - 190cm,WH_100,Receipt,2026-01-18,122,417.99,50995.08,PO-3232,Purchase Order Receipt,42,164,System,Transaction processed for WH_100 location,system,2026-01-18
2426,2111,High-Speed Blender,WH_100,Receipt,2025-11-06,77,147.32,11343.29,PO-7295,Purchase Order Receipt,825,902,System,Transaction processed for WH_100 location,system,2025-11-06
2427,1522,SummitClimber Backpack,WH_500,Sale,2025-10-10,-38,148.7,5650.6,SO-72279,Customer Sale,553,515,System,Transaction processed for WH_500 location,system,2025-10-10
2428,3041,Carbon Fiber Racing Poles - 120cm,WH_500,Receipt,2026-01-12,101,138.76,14014.28,PO-1139,Purchase Order Receipt,98,199,System,Transaction processed for WH_500 location,system,2026-01-12
2429,2091,Spatula,WH_200,Transfer,2026-04-28,-32,9.02,288.64,TRF-5930,Warehouse Transfer,603,571,System,Transaction processed for WH_200 location,system,2026-04-28
2430,2081,Food Storage Set,WH_200,Receipt,2026-01-22,39,25.74,1003.97,PO-1873,Purchase Order Receipt,548,587,System,Transaction processed for WH_200 location,system,2026-01-22
2431,3052,Thermal Base Layer Set - Women's,WH_500,Receipt,2025-07-12,12,106.02,1272.22,PO-9824,Purchase Order Receipt,66,78,System,Transaction processed for WH_500 location,system,2025-07-12
2432,3022,Backcountry Explorer XC Skis - 190cm,WH_200,Sale,2025-09-28,-31,404.3,12533.3,SO-24610,Customer Sale,44,13,System,Transaction processed for WH_200 location,system,2025-09-28
2433,2041,Serving Platter,WH_200,Receipt,2025-10-20,93,47.01,4371.47,PO-5757,Purchase Order Receipt,677,770,System,Transaction processed for WH_200 location,system,2025-10-20
2434,3102,Winter Hiking Boots - Waterproof,WH_100,Sale,2025-12-26,-21,180.28,3785.88,SO-53776,Customer Sale,82,61,System,Transaction processed for WH_100 location,system,2025-12-26
2435,3081,All-Temp Ski Wax Kit,WH_100,Adjustment,2025-11-27,-1,59.66,59.66,ADJ-2435,System Correction,103,102,System,Transaction processed for WH_100 location,system,2025-11-27
2436,3031,Pro Flex Racing Ski Boots,WH_500,Sale,2025-08-29,-2,443.22,886.44,SO-70572,Customer Sale,74,72,System,Transaction processed for WH_500 location,system,2025-08-29
2437,1561,EcoFire Camping Stove,WH_200,Receipt,2025-07-30,97,19.82,1922.51,PO-2759,Purchase Order Receipt,154,251,System,Transaction processed for WH_200 location,system,2025-07-30
2438,2091,Spatula,WH_100,Receipt,2025-09-14,169,9.45,1597.46,PO-1825,Purchase Order Receipt,1172,1341,System,Transaction processed for WH_100 location,system,2025-09-14
2439,2071,Baking Pan,WH_100,Sale,2026-02-21,-32,20.64,660.48,SO-99276,Customer Sale,899,867,System,Transaction processed for WH_100 location,system,2026-02-21
2440,3061,Professional Ski Helmet,WH_200,Receipt,2025-07-13,20,140.84,2816.86,PO-2122,Purchase Order Receipt,29,49,System,Transaction processed for WH_200 location,system,2025-07-13
2441,3051,Insulated Ski Jacket - Men's,WH_200,Transfer,2026-02-25,-15,201.38,3020.7,TRF-4561,Warehouse Transfer,39,24,System,Transaction processed for WH_200 location,system,2026-02-25
2442,3081,All-Temp Ski Wax Kit,WH_200,Return,2025-12-17,2,47.73,95.46,RET-69276,Customer Return,58,60,System,Transaction processed for WH_200 location,system,2025-12-17
2443,2041,Serving Platter,WH_200,Adjustment,2025-11-29,12,44.8,537.6,ADJ-2443,System Correction,641,653,System,Transaction processed for WH_200 location,system,2025-11-29
2444,2022,Fork Set,WH_100,Sale,2025-12-15,-42,33.74,1417.08,SO-56953,Customer Sale,376,334,System,Transaction processed for WH_100 location,system,2025-12-15
2445,2121,Bamboo Cutting Board Set,WH_100,Receipt,2026-02-22,15,33.55,503.18,PO-8791,Purchase Order Receipt,924,939,System,Transaction processed for WH_100 location,system,2026-02-22
2446,1533,RainGuard Hiking Jacket,WH_100,Sale,2026-03-26,-33,111.62,3683.46,SO-47032,Customer Sale,642,609,System,Transaction processed for WH_100 location,system,2026-03-26
2447,2121,Bamboo Cutting Board Set,WH_100,Adjustment,2025-10-14,-14,33.94,475.16,ADJ-2447,System Correction,894,880,System,Transaction processed for WH_100 location,system,2025-10-14
2448,1532,TrailBlaze Hiking Pants,WH_100,Sale,2025-08-19,-14,65.22,913.08,SO-17253,Customer Sale,409,395,System,Transaction processed for WH_100 location,system,2025-08-19
2449,2091,Spatula,WH_100,Sale,2026-02-13,-33,9.02,297.66,SO-56360,Customer Sale,1227,1194,System,Transaction processed for WH_100 location,system,2026-02-13
2450,2051,Ice Cream Bowl,WH_100,Receipt,2026-02-11,23,16.83,386.98,PO-1909,Purchase Order Receipt,808,831,System,Transaction processed for WH_100 location,system,2026-02-11
2451,2031,Coffee Mug,WH_200,Sale,2025-09-13,-38,22.64,860.32,SO-91638,Customer Sale,3081,3043,System,Transaction processed for WH_200 location,system,2025-09-13
2452,2121,Bamboo Cutting Board Set,WH_100,Receipt,2026-04-22,77,32.99,2540.45,PO-7195,Purchase Order Receipt,891,968,System,Transaction processed for WH_100 location,system,2026-04-22
2453,3022,Backcountry Explorer XC Skis - 190cm,WH_100,Sale,2025-10-13,-30,404.3,12129.0,SO-69405,Customer Sale,77,47,System,Transaction processed for WH_100 location,system,2025-10-13
2454,1521,Adventurer Pro Backpack,WH_200,Adjustment,2026-01-17,-6,121.78,730.68,ADJ-2454,System Correction,779,773,System,Transaction processed for WH_200 location,system,2026-01-17
2455,1551,BaseCamp Folding Table,WH_500,Sale,2026-03-01,-16,56.14,898.24,SO-63137,Customer Sale,313,297,System,Transaction processed for WH_500 location,system,2026-03-01
2456,3081,All-Temp Ski Wax Kit,WH_200,Sale,2025-08-06,-33,59.66,1968.78,SO-65559,Customer Sale,43,10,System,Transaction processed for WH_200 location,system,2025-08-06
2457,3104,Ski Tuning Bench - Portable,WH_500,Receipt,2025-08-11,174,124.03,21581.17,PO-5149,Purchase Order Receipt,181,355,System,Transaction processed for WH_500 location,system,2025-08-11
2458,1531,Summit Breeze Jacket,WH_200,Receipt,2026-01-29,148,89.13,13190.5,PO-6135,Purchase Order Receipt,65,213,System,Transaction processed for WH_200 location,system,2026-01-29
2459,3011,Alpine Pro Racing Skis - 170cm,WH_200,Sale,2025-12-12,-24,904.82,21715.68,SO-86232,Customer Sale,25,1,System,Transaction processed for WH_200 location,system,2025-12-12
2460,3081,All-Temp Ski Wax Kit,WH_100,Sale,2025-11-28,-11,59.66,656.26,SO-27878,Customer Sale,130,119,System,Transaction processed for WH_100 location,system,2025-11-28
2461,2081,Food Storage Set,WH_100,Receipt,2026-03-06,200,24.41,4881.36,PO-4994,Purchase Order Receipt,2003,2203,System,Transaction processed for WH_100 location,system,2026-03-06
2462,3032,Comfort Fit Recreational Boots,WH_100,Receipt,2026-01-23,105,266.64,27997.63,PO-3315,Purchase Order Receipt,50,155,System,Transaction processed for WH_100 location,system,2026-01-23
2463,2071,Baking Pan,WH_100,Sale,2026-03-06,-38,20.64,784.32,SO-67766,Customer Sale,891,853,System,Transaction processed for WH_100 location,system,2026-03-06
2464,1533,RainGuard Hiking Jacket,WH_100,Receipt,2025-07-20,99,109.44,10834.13,PO-1526,Purchase Order Receipt,754,853,System,Transaction processed for WH_100 location,system,2025-07-20
2465,2012,Espresso Machine,WH_100,Sale,2026-02-25,-49,303.83,14887.67,SO-53439,Customer Sale,828,779,System,Transaction processed for WH_100 location,system,2026-02-25
